name,collectedAt,timestamp,value
teastore-webui-5895447bdf-tcdm8,1623079639.8923662,2021-06-07T15:26:48Z,92604118n
teastore-webui-5895447bdf-xbpgl,1623079639.8923662,2021-06-07T15:26:49Z,118237498n
teastore-webui-5895447bdf-xbpgl,1623079639.8923662,2021-06-07T15:26:49Z,118237498n
teastore-auth-cb9754d67-2m5v2,1623079644.8959594,2021-06-07T15:26:47Z,5457437n
teastore-db-97685dd55-nhn99,1623079644.8959594,2021-06-07T15:26:36Z,873965n
teastore-image-6d4545697c-tqqmj,1623079644.8959594,2021-06-07T15:26:38Z,4497981n
teastore-persistence-7478f4bd7b-mcv25,1623079644.8959594,2021-06-07T15:26:46Z,4634150n
teastore-recommender-7d7574595c-fmxqq,1623079644.8959594,2021-06-07T15:26:44Z,6727268n
teastore-registry-676c97dc8b-h25bw,1623079644.8959594,2021-06-07T15:26:42Z,10694554n
teastore-webui-5895447bdf-2tshc,1623079644.8959594,2021-06-07T15:26:35Z,10681164n
teastore-webui-5895447bdf-b5g6p,1623079644.8959594,2021-06-07T15:26:45Z,34227548n
teastore-webui-5895447bdf-cbdm2,1623079644.8959594,2021-06-07T15:26:46Z,171794203n
teastore-webui-5895447bdf-cx9bm,1623079644.8959594,2021-06-07T15:26:46Z,20772205n
teastore-webui-5895447bdf-gttjw,1623079644.8959594,2021-06-07T15:26:36Z,25650638n
teastore-webui-5895447bdf-gtzw5,1623079644.8959594,2021-06-07T15:26:41Z,37771769n
teastore-webui-5895447bdf-jg7gz,1623079644.8959594,2021-06-07T15:26:38Z,19268285n
teastore-webui-5895447bdf-p9l9b,1623079644.8959594,2021-06-07T15:26:43Z,22033131n
teastore-webui-5895447bdf-qqblc,1623079644.8959594,2021-06-07T15:26:43Z,46596554n
teastore-webui-5895447bdf-tcdm8,1623079644.8959594,2021-06-07T15:26:48Z,92604118n
teastore-webui-5895447bdf-xbpgl,1623079644.8959594,2021-06-07T15:26:49Z,118237498n
teastore-webui-5895447bdf-xbpgl,1623079644.8959594,2021-06-07T15:26:49Z,118237498n
teastore-auth-cb9754d67-2m5v2,1623079649.9008937,2021-06-07T15:26:47Z,5457437n
teastore-db-97685dd55-nhn99,1623079649.9008937,2021-06-07T15:26:36Z,873965n
teastore-image-6d4545697c-tqqmj,1623079649.9008937,2021-06-07T15:26:38Z,4497981n
teastore-persistence-7478f4bd7b-mcv25,1623079649.9008937,2021-06-07T15:26:46Z,4634150n
teastore-recommender-7d7574595c-fmxqq,1623079649.9008937,2021-06-07T15:26:44Z,6727268n
teastore-registry-676c97dc8b-h25bw,1623079649.9008937,2021-06-07T15:26:42Z,10694554n
teastore-webui-5895447bdf-2tshc,1623079649.9008937,2021-06-07T15:26:35Z,10681164n
teastore-webui-5895447bdf-b5g6p,1623079649.9008937,2021-06-07T15:26:45Z,34227548n
teastore-webui-5895447bdf-cbdm2,1623079649.9008937,2021-06-07T15:26:46Z,171794203n
teastore-webui-5895447bdf-cx9bm,1623079649.9008937,2021-06-07T15:26:46Z,20772205n
teastore-webui-5895447bdf-gttjw,1623079649.9008937,2021-06-07T15:26:36Z,25650638n
teastore-webui-5895447bdf-gtzw5,1623079649.9008937,2021-06-07T15:26:41Z,37771769n
teastore-webui-5895447bdf-jg7gz,1623079649.9008937,2021-06-07T15:26:38Z,19268285n
teastore-webui-5895447bdf-p9l9b,1623079649.9008937,2021-06-07T15:26:43Z,22033131n
teastore-webui-5895447bdf-qqblc,1623079649.9008937,2021-06-07T15:26:43Z,46596554n
teastore-webui-5895447bdf-tcdm8,1623079649.9008937,2021-06-07T15:26:48Z,92604118n
teastore-webui-5895447bdf-xbpgl,1623079649.9008937,2021-06-07T15:26:49Z,118237498n
teastore-webui-5895447bdf-xbpgl,1623079649.9008937,2021-06-07T15:26:49Z,118237498n
teastore-auth-cb9754d67-2m5v2,1623079654.9043915,2021-06-07T15:26:47Z,5457437n
teastore-db-97685dd55-nhn99,1623079654.9043915,2021-06-07T15:26:36Z,873965n
teastore-image-6d4545697c-tqqmj,1623079654.9043915,2021-06-07T15:26:38Z,4497981n
teastore-persistence-7478f4bd7b-mcv25,1623079654.9043915,2021-06-07T15:26:46Z,4634150n
teastore-recommender-7d7574595c-fmxqq,1623079654.9043915,2021-06-07T15:26:44Z,6727268n
teastore-registry-676c97dc8b-h25bw,1623079654.9043915,2021-06-07T15:26:42Z,10694554n
teastore-webui-5895447bdf-2tshc,1623079654.9043915,2021-06-07T15:26:35Z,10681164n
teastore-webui-5895447bdf-b5g6p,1623079654.9043915,2021-06-07T15:26:45Z,34227548n
teastore-webui-5895447bdf-cbdm2,1623079654.9043915,2021-06-07T15:26:46Z,171794203n
teastore-webui-5895447bdf-cx9bm,1623079654.9043915,2021-06-07T15:26:46Z,20772205n
teastore-webui-5895447bdf-gttjw,1623079654.9043915,2021-06-07T15:26:36Z,25650638n
teastore-webui-5895447bdf-gtzw5,1623079654.9043915,2021-06-07T15:26:41Z,37771769n
teastore-webui-5895447bdf-jg7gz,1623079654.9043915,2021-06-07T15:26:38Z,19268285n
teastore-webui-5895447bdf-p9l9b,1623079654.9043915,2021-06-07T15:26:43Z,22033131n
teastore-webui-5895447bdf-qqblc,1623079654.9043915,2021-06-07T15:26:43Z,46596554n
teastore-webui-5895447bdf-tcdm8,1623079654.9043915,2021-06-07T15:26:48Z,92604118n
teastore-webui-5895447bdf-xbpgl,1623079654.9043915,2021-06-07T15:26:49Z,118237498n
teastore-webui-5895447bdf-xbpgl,1623079654.9043915,2021-06-07T15:26:49Z,118237498n
teastore-auth-cb9754d67-2m5v2,1623079659.912317,2021-06-07T15:26:47Z,5457437n
teastore-db-97685dd55-nhn99,1623079659.912317,2021-06-07T15:26:36Z,873965n
teastore-image-6d4545697c-tqqmj,1623079659.912317,2021-06-07T15:26:38Z,4497981n
teastore-persistence-7478f4bd7b-mcv25,1623079659.912317,2021-06-07T15:26:46Z,4634150n
teastore-recommender-7d7574595c-fmxqq,1623079659.912317,2021-06-07T15:26:44Z,6727268n
teastore-registry-676c97dc8b-h25bw,1623079659.912317,2021-06-07T15:26:42Z,10694554n
teastore-webui-5895447bdf-2tshc,1623079659.912317,2021-06-07T15:26:35Z,10681164n
teastore-webui-5895447bdf-b5g6p,1623079659.912317,2021-06-07T15:26:45Z,34227548n
teastore-webui-5895447bdf-cbdm2,1623079659.912317,2021-06-07T15:26:46Z,171794203n
teastore-webui-5895447bdf-cx9bm,1623079659.912317,2021-06-07T15:26:46Z,20772205n
teastore-webui-5895447bdf-gttjw,1623079659.912317,2021-06-07T15:26:36Z,25650638n
teastore-webui-5895447bdf-gtzw5,1623079659.912317,2021-06-07T15:26:41Z,37771769n
teastore-webui-5895447bdf-jg7gz,1623079659.912317,2021-06-07T15:26:38Z,19268285n
teastore-webui-5895447bdf-p9l9b,1623079659.912317,2021-06-07T15:26:43Z,22033131n
teastore-webui-5895447bdf-qqblc,1623079659.912317,2021-06-07T15:26:43Z,46596554n
teastore-webui-5895447bdf-tcdm8,1623079659.912317,2021-06-07T15:26:48Z,92604118n
teastore-webui-5895447bdf-xbpgl,1623079659.912317,2021-06-07T15:26:49Z,118237498n
teastore-webui-5895447bdf-xbpgl,1623079659.912317,2021-06-07T15:26:49Z,118237498n
teastore-auth-cb9754d67-2m5v2,1623079664.916097,2021-06-07T15:26:47Z,5457437n
teastore-db-97685dd55-nhn99,1623079664.916097,2021-06-07T15:26:36Z,873965n
teastore-image-6d4545697c-tqqmj,1623079664.916097,2021-06-07T15:26:38Z,4497981n
teastore-persistence-7478f4bd7b-mcv25,1623079664.916097,2021-06-07T15:26:46Z,4634150n
teastore-recommender-7d7574595c-fmxqq,1623079664.916097,2021-06-07T15:26:44Z,6727268n
teastore-registry-676c97dc8b-h25bw,1623079664.916097,2021-06-07T15:26:42Z,10694554n
teastore-webui-5895447bdf-2tshc,1623079664.916097,2021-06-07T15:26:35Z,10681164n
teastore-webui-5895447bdf-b5g6p,1623079664.916097,2021-06-07T15:26:45Z,34227548n
teastore-webui-5895447bdf-cbdm2,1623079664.916097,2021-06-07T15:26:46Z,171794203n
teastore-webui-5895447bdf-cx9bm,1623079664.916097,2021-06-07T15:26:46Z,20772205n
teastore-webui-5895447bdf-gttjw,1623079664.916097,2021-06-07T15:26:36Z,25650638n
teastore-webui-5895447bdf-gtzw5,1623079664.916097,2021-06-07T15:26:41Z,37771769n
teastore-webui-5895447bdf-jg7gz,1623079664.916097,2021-06-07T15:26:38Z,19268285n
teastore-webui-5895447bdf-p9l9b,1623079664.916097,2021-06-07T15:26:43Z,22033131n
teastore-webui-5895447bdf-qqblc,1623079664.916097,2021-06-07T15:26:43Z,46596554n
teastore-webui-5895447bdf-tcdm8,1623079664.916097,2021-06-07T15:26:48Z,92604118n
teastore-webui-5895447bdf-xbpgl,1623079664.916097,2021-06-07T15:26:49Z,118237498n
teastore-webui-5895447bdf-xbpgl,1623079664.916097,2021-06-07T15:26:49Z,118237498n
teastore-auth-cb9754d67-2m5v2,1623079669.9206092,2021-06-07T15:27:47Z,4922245n
teastore-db-97685dd55-nhn99,1623079669.9206092,2021-06-07T15:27:42Z,821938n
teastore-image-6d4545697c-tqqmj,1623079669.9206092,2021-06-07T15:27:37Z,5154574n
teastore-persistence-7478f4bd7b-mcv25,1623079669.9206092,2021-06-07T15:27:42Z,3840493n
teastore-recommender-7d7574595c-fmxqq,1623079669.9206092,2021-06-07T15:27:41Z,6017361n
teastore-registry-676c97dc8b-h25bw,1623079669.9206092,2021-06-07T15:27:44Z,11318640n
teastore-webui-5895447bdf-2tshc,1623079669.9206092,2021-06-07T15:27:37Z,9898121n
teastore-webui-5895447bdf-b5g6p,1623079669.9206092,2021-06-07T15:27:46Z,30116099n
teastore-webui-5895447bdf-cbdm2,1623079669.9206092,2021-06-07T15:27:48Z,76753168n
teastore-webui-5895447bdf-cx9bm,1623079669.9206092,2021-06-07T15:27:36Z,18003147n
teastore-webui-5895447bdf-gttjw,1623079669.9206092,2021-06-07T15:27:40Z,17036243n
teastore-webui-5895447bdf-gtzw5,1623079669.9206092,2021-06-07T15:27:43Z,32128100n
teastore-webui-5895447bdf-jg7gz,1623079669.9206092,2021-06-07T15:27:42Z,27429070n
teastore-webui-5895447bdf-p9l9b,1623079669.9206092,2021-06-07T15:27:45Z,19584253n
teastore-webui-5895447bdf-qqblc,1623079669.9206092,2021-06-07T15:27:41Z,25137562n
teastore-webui-5895447bdf-tcdm8,1623079669.9206092,2021-06-07T15:27:48Z,41209947n
teastore-webui-5895447bdf-xbpgl,1623079669.9206092,2021-06-07T15:27:33Z,65327664n
teastore-webui-5895447bdf-xbpgl,1623079669.9206092,2021-06-07T15:27:33Z,65327664n
teastore-auth-cb9754d67-2m5v2,1623079674.9240708,2021-06-07T15:27:47Z,4922245n
teastore-db-97685dd55-nhn99,1623079674.9240708,2021-06-07T15:27:42Z,821938n
teastore-image-6d4545697c-tqqmj,1623079674.9240708,2021-06-07T15:27:37Z,5154574n
teastore-persistence-7478f4bd7b-mcv25,1623079674.9240708,2021-06-07T15:27:42Z,3840493n
teastore-recommender-7d7574595c-fmxqq,1623079674.9240708,2021-06-07T15:27:41Z,6017361n
teastore-registry-676c97dc8b-h25bw,1623079674.9240708,2021-06-07T15:27:44Z,11318640n
teastore-webui-5895447bdf-2tshc,1623079674.9240708,2021-06-07T15:27:37Z,9898121n
teastore-webui-5895447bdf-b5g6p,1623079674.9240708,2021-06-07T15:27:46Z,30116099n
teastore-webui-5895447bdf-cbdm2,1623079674.9240708,2021-06-07T15:27:48Z,76753168n
teastore-webui-5895447bdf-cx9bm,1623079674.9240708,2021-06-07T15:27:36Z,18003147n
teastore-webui-5895447bdf-gttjw,1623079674.9240708,2021-06-07T15:27:40Z,17036243n
teastore-webui-5895447bdf-gtzw5,1623079674.9240708,2021-06-07T15:27:43Z,32128100n
teastore-webui-5895447bdf-jg7gz,1623079674.9240708,2021-06-07T15:27:42Z,27429070n
teastore-webui-5895447bdf-p9l9b,1623079674.9240708,2021-06-07T15:27:45Z,19584253n
teastore-webui-5895447bdf-qqblc,1623079674.9240708,2021-06-07T15:27:41Z,25137562n
teastore-webui-5895447bdf-tcdm8,1623079674.9240708,2021-06-07T15:27:48Z,41209947n
teastore-webui-5895447bdf-xbpgl,1623079674.9240708,2021-06-07T15:27:33Z,65327664n
teastore-webui-5895447bdf-xbpgl,1623079674.9240708,2021-06-07T15:27:33Z,65327664n
teastore-auth-cb9754d67-2m5v2,1623079679.9280076,2021-06-07T15:27:47Z,4922245n
teastore-db-97685dd55-nhn99,1623079679.9280076,2021-06-07T15:27:42Z,821938n
teastore-image-6d4545697c-tqqmj,1623079679.9280076,2021-06-07T15:27:37Z,5154574n
teastore-persistence-7478f4bd7b-mcv25,1623079679.9280076,2021-06-07T15:27:42Z,3840493n
teastore-recommender-7d7574595c-fmxqq,1623079679.9280076,2021-06-07T15:27:41Z,6017361n
teastore-registry-676c97dc8b-h25bw,1623079679.9280076,2021-06-07T15:27:44Z,11318640n
teastore-webui-5895447bdf-2tshc,1623079679.9280076,2021-06-07T15:27:37Z,9898121n
teastore-webui-5895447bdf-b5g6p,1623079679.9280076,2021-06-07T15:27:46Z,30116099n
teastore-webui-5895447bdf-cbdm2,1623079679.9280076,2021-06-07T15:27:48Z,76753168n
teastore-webui-5895447bdf-cx9bm,1623079679.9280076,2021-06-07T15:27:36Z,18003147n
teastore-webui-5895447bdf-gttjw,1623079679.9280076,2021-06-07T15:27:40Z,17036243n
teastore-webui-5895447bdf-gtzw5,1623079679.9280076,2021-06-07T15:27:43Z,32128100n
teastore-webui-5895447bdf-jg7gz,1623079679.9280076,2021-06-07T15:27:42Z,27429070n
teastore-webui-5895447bdf-p9l9b,1623079679.9280076,2021-06-07T15:27:45Z,19584253n
teastore-webui-5895447bdf-qqblc,1623079679.9280076,2021-06-07T15:27:41Z,25137562n
teastore-webui-5895447bdf-tcdm8,1623079679.9280076,2021-06-07T15:27:48Z,41209947n
teastore-webui-5895447bdf-xbpgl,1623079679.9280076,2021-06-07T15:27:33Z,65327664n
teastore-webui-5895447bdf-xbpgl,1623079679.9280076,2021-06-07T15:27:33Z,65327664n
teastore-auth-cb9754d67-2m5v2,1623079684.9328463,2021-06-07T15:27:47Z,4922245n
teastore-db-97685dd55-nhn99,1623079684.9328463,2021-06-07T15:27:42Z,821938n
teastore-image-6d4545697c-tqqmj,1623079684.9328463,2021-06-07T15:27:37Z,5154574n
teastore-persistence-7478f4bd7b-mcv25,1623079684.9328463,2021-06-07T15:27:42Z,3840493n
teastore-recommender-7d7574595c-fmxqq,1623079684.9328463,2021-06-07T15:27:41Z,6017361n
teastore-registry-676c97dc8b-h25bw,1623079684.9328463,2021-06-07T15:27:44Z,11318640n
teastore-webui-5895447bdf-2tshc,1623079684.9328463,2021-06-07T15:27:37Z,9898121n
teastore-webui-5895447bdf-b5g6p,1623079684.9328463,2021-06-07T15:27:46Z,30116099n
teastore-webui-5895447bdf-cbdm2,1623079684.9328463,2021-06-07T15:27:48Z,76753168n
teastore-webui-5895447bdf-cx9bm,1623079684.9328463,2021-06-07T15:27:36Z,18003147n
teastore-webui-5895447bdf-gttjw,1623079684.9328463,2021-06-07T15:27:40Z,17036243n
teastore-webui-5895447bdf-gtzw5,1623079684.9328463,2021-06-07T15:27:43Z,32128100n
teastore-webui-5895447bdf-jg7gz,1623079684.9328463,2021-06-07T15:27:42Z,27429070n
teastore-webui-5895447bdf-p9l9b,1623079684.9328463,2021-06-07T15:27:45Z,19584253n
teastore-webui-5895447bdf-qqblc,1623079684.9328463,2021-06-07T15:27:41Z,25137562n
teastore-webui-5895447bdf-tcdm8,1623079684.9328463,2021-06-07T15:27:48Z,41209947n
teastore-webui-5895447bdf-xbpgl,1623079684.9328463,2021-06-07T15:27:33Z,65327664n
teastore-webui-5895447bdf-xbpgl,1623079684.9328463,2021-06-07T15:27:33Z,65327664n
teastore-auth-cb9754d67-2m5v2,1623079689.9360344,2021-06-07T15:27:47Z,4922245n
teastore-db-97685dd55-nhn99,1623079689.9360344,2021-06-07T15:27:42Z,821938n
teastore-image-6d4545697c-tqqmj,1623079689.9360344,2021-06-07T15:27:37Z,5154574n
teastore-persistence-7478f4bd7b-mcv25,1623079689.9360344,2021-06-07T15:27:42Z,3840493n
teastore-recommender-7d7574595c-fmxqq,1623079689.9360344,2021-06-07T15:27:41Z,6017361n
teastore-registry-676c97dc8b-h25bw,1623079689.9360344,2021-06-07T15:27:44Z,11318640n
teastore-webui-5895447bdf-2tshc,1623079689.9360344,2021-06-07T15:27:37Z,9898121n
teastore-webui-5895447bdf-b5g6p,1623079689.9360344,2021-06-07T15:27:46Z,30116099n
teastore-webui-5895447bdf-cbdm2,1623079689.9360344,2021-06-07T15:27:48Z,76753168n
teastore-webui-5895447bdf-cx9bm,1623079689.9360344,2021-06-07T15:27:36Z,18003147n
teastore-webui-5895447bdf-gttjw,1623079689.9360344,2021-06-07T15:27:40Z,17036243n
teastore-webui-5895447bdf-gtzw5,1623079689.9360344,2021-06-07T15:27:43Z,32128100n
teastore-webui-5895447bdf-jg7gz,1623079689.9360344,2021-06-07T15:27:42Z,27429070n
teastore-webui-5895447bdf-p9l9b,1623079689.9360344,2021-06-07T15:27:45Z,19584253n
teastore-webui-5895447bdf-qqblc,1623079689.9360344,2021-06-07T15:27:41Z,25137562n
teastore-webui-5895447bdf-tcdm8,1623079689.9360344,2021-06-07T15:27:48Z,41209947n
teastore-webui-5895447bdf-xbpgl,1623079689.9360344,2021-06-07T15:27:33Z,65327664n
teastore-webui-5895447bdf-xbpgl,1623079689.9360344,2021-06-07T15:27:33Z,65327664n
teastore-auth-cb9754d67-2m5v2,1623079694.9398336,2021-06-07T15:27:47Z,4922245n
teastore-db-97685dd55-nhn99,1623079694.9398336,2021-06-07T15:27:42Z,821938n
teastore-image-6d4545697c-tqqmj,1623079694.9398336,2021-06-07T15:27:37Z,5154574n
teastore-persistence-7478f4bd7b-mcv25,1623079694.9398336,2021-06-07T15:27:42Z,3840493n
teastore-recommender-7d7574595c-fmxqq,1623079694.9398336,2021-06-07T15:27:41Z,6017361n
teastore-registry-676c97dc8b-h25bw,1623079694.9398336,2021-06-07T15:27:44Z,11318640n
teastore-webui-5895447bdf-2tshc,1623079694.9398336,2021-06-07T15:27:37Z,9898121n
teastore-webui-5895447bdf-b5g6p,1623079694.9398336,2021-06-07T15:27:46Z,30116099n
teastore-webui-5895447bdf-cbdm2,1623079694.9398336,2021-06-07T15:27:48Z,76753168n
teastore-webui-5895447bdf-cx9bm,1623079694.9398336,2021-06-07T15:27:36Z,18003147n
teastore-webui-5895447bdf-gttjw,1623079694.9398336,2021-06-07T15:27:40Z,17036243n
teastore-webui-5895447bdf-gtzw5,1623079694.9398336,2021-06-07T15:27:43Z,32128100n
teastore-webui-5895447bdf-jg7gz,1623079694.9398336,2021-06-07T15:27:42Z,27429070n
teastore-webui-5895447bdf-p9l9b,1623079694.9398336,2021-06-07T15:27:45Z,19584253n
teastore-webui-5895447bdf-qqblc,1623079694.9398336,2021-06-07T15:27:41Z,25137562n
teastore-webui-5895447bdf-tcdm8,1623079694.9398336,2021-06-07T15:27:48Z,41209947n
teastore-webui-5895447bdf-xbpgl,1623079694.9398336,2021-06-07T15:27:33Z,65327664n
teastore-webui-5895447bdf-xbpgl,1623079694.9398336,2021-06-07T15:27:33Z,65327664n
teastore-auth-cb9754d67-2m5v2,1623079699.944131,2021-06-07T15:27:47Z,4922245n
teastore-db-97685dd55-nhn99,1623079699.944131,2021-06-07T15:27:42Z,821938n
teastore-image-6d4545697c-tqqmj,1623079699.944131,2021-06-07T15:27:37Z,5154574n
teastore-persistence-7478f4bd7b-mcv25,1623079699.944131,2021-06-07T15:27:42Z,3840493n
teastore-recommender-7d7574595c-fmxqq,1623079699.944131,2021-06-07T15:27:41Z,6017361n
teastore-registry-676c97dc8b-h25bw,1623079699.944131,2021-06-07T15:27:44Z,11318640n
teastore-webui-5895447bdf-2tshc,1623079699.944131,2021-06-07T15:27:37Z,9898121n
teastore-webui-5895447bdf-b5g6p,1623079699.944131,2021-06-07T15:27:46Z,30116099n
teastore-webui-5895447bdf-cbdm2,1623079699.944131,2021-06-07T15:27:48Z,76753168n
teastore-webui-5895447bdf-cx9bm,1623079699.944131,2021-06-07T15:27:36Z,18003147n
teastore-webui-5895447bdf-gttjw,1623079699.944131,2021-06-07T15:27:40Z,17036243n
teastore-webui-5895447bdf-gtzw5,1623079699.944131,2021-06-07T15:27:43Z,32128100n
teastore-webui-5895447bdf-jg7gz,1623079699.944131,2021-06-07T15:27:42Z,27429070n
teastore-webui-5895447bdf-p9l9b,1623079699.944131,2021-06-07T15:27:45Z,19584253n
teastore-webui-5895447bdf-qqblc,1623079699.944131,2021-06-07T15:27:41Z,25137562n
teastore-webui-5895447bdf-tcdm8,1623079699.944131,2021-06-07T15:27:48Z,41209947n
teastore-webui-5895447bdf-xbpgl,1623079699.944131,2021-06-07T15:27:33Z,65327664n
teastore-webui-5895447bdf-xbpgl,1623079699.944131,2021-06-07T15:27:33Z,65327664n
teastore-auth-cb9754d67-2m5v2,1623079704.947924,2021-06-07T15:27:47Z,4922245n
teastore-db-97685dd55-nhn99,1623079704.947924,2021-06-07T15:27:42Z,821938n
teastore-image-6d4545697c-tqqmj,1623079704.947924,2021-06-07T15:27:37Z,5154574n
teastore-persistence-7478f4bd7b-mcv25,1623079704.947924,2021-06-07T15:27:42Z,3840493n
teastore-recommender-7d7574595c-fmxqq,1623079704.947924,2021-06-07T15:27:41Z,6017361n
teastore-registry-676c97dc8b-h25bw,1623079704.947924,2021-06-07T15:27:44Z,11318640n
teastore-webui-5895447bdf-2tshc,1623079704.947924,2021-06-07T15:27:37Z,9898121n
teastore-webui-5895447bdf-b5g6p,1623079704.947924,2021-06-07T15:27:46Z,30116099n
teastore-webui-5895447bdf-cbdm2,1623079704.947924,2021-06-07T15:27:48Z,76753168n
teastore-webui-5895447bdf-cx9bm,1623079704.947924,2021-06-07T15:27:36Z,18003147n
teastore-webui-5895447bdf-gttjw,1623079704.947924,2021-06-07T15:27:40Z,17036243n
teastore-webui-5895447bdf-gtzw5,1623079704.947924,2021-06-07T15:27:43Z,32128100n
teastore-webui-5895447bdf-jg7gz,1623079704.947924,2021-06-07T15:27:42Z,27429070n
teastore-webui-5895447bdf-p9l9b,1623079704.947924,2021-06-07T15:27:45Z,19584253n
teastore-webui-5895447bdf-qqblc,1623079704.947924,2021-06-07T15:27:41Z,25137562n
teastore-webui-5895447bdf-tcdm8,1623079704.947924,2021-06-07T15:27:48Z,41209947n
teastore-webui-5895447bdf-xbpgl,1623079704.947924,2021-06-07T15:27:33Z,65327664n
teastore-webui-5895447bdf-xbpgl,1623079704.947924,2021-06-07T15:27:33Z,65327664n
teastore-auth-cb9754d67-2m5v2,1623079709.9519925,2021-06-07T15:27:47Z,4922245n
teastore-db-97685dd55-nhn99,1623079709.9519925,2021-06-07T15:27:42Z,821938n
teastore-image-6d4545697c-tqqmj,1623079709.9519925,2021-06-07T15:27:37Z,5154574n
teastore-persistence-7478f4bd7b-mcv25,1623079709.9519925,2021-06-07T15:27:42Z,3840493n
teastore-recommender-7d7574595c-fmxqq,1623079709.9519925,2021-06-07T15:27:41Z,6017361n
teastore-registry-676c97dc8b-h25bw,1623079709.9519925,2021-06-07T15:27:44Z,11318640n
teastore-webui-5895447bdf-2tshc,1623079709.9519925,2021-06-07T15:27:37Z,9898121n
teastore-webui-5895447bdf-b5g6p,1623079709.9519925,2021-06-07T15:27:46Z,30116099n
teastore-webui-5895447bdf-cbdm2,1623079709.9519925,2021-06-07T15:27:48Z,76753168n
teastore-webui-5895447bdf-cx9bm,1623079709.9519925,2021-06-07T15:27:36Z,18003147n
teastore-webui-5895447bdf-gttjw,1623079709.9519925,2021-06-07T15:27:40Z,17036243n
teastore-webui-5895447bdf-gtzw5,1623079709.9519925,2021-06-07T15:27:43Z,32128100n
teastore-webui-5895447bdf-jg7gz,1623079709.9519925,2021-06-07T15:27:42Z,27429070n
teastore-webui-5895447bdf-p9l9b,1623079709.9519925,2021-06-07T15:27:45Z,19584253n
teastore-webui-5895447bdf-qqblc,1623079709.9519925,2021-06-07T15:27:41Z,25137562n
teastore-webui-5895447bdf-tcdm8,1623079709.9519925,2021-06-07T15:27:48Z,41209947n
teastore-webui-5895447bdf-xbpgl,1623079709.9519925,2021-06-07T15:27:33Z,65327664n
teastore-webui-5895447bdf-xbpgl,1623079709.9519925,2021-06-07T15:27:33Z,65327664n
teastore-auth-cb9754d67-2m5v2,1623079714.9559457,2021-06-07T15:27:47Z,4922245n
teastore-db-97685dd55-nhn99,1623079714.9559457,2021-06-07T15:27:42Z,821938n
teastore-image-6d4545697c-tqqmj,1623079714.9559457,2021-06-07T15:27:37Z,5154574n
teastore-persistence-7478f4bd7b-mcv25,1623079714.9559457,2021-06-07T15:27:42Z,3840493n
teastore-recommender-7d7574595c-fmxqq,1623079714.9559457,2021-06-07T15:27:41Z,6017361n
teastore-registry-676c97dc8b-h25bw,1623079714.9559457,2021-06-07T15:27:44Z,11318640n
teastore-webui-5895447bdf-2tshc,1623079714.9559457,2021-06-07T15:27:37Z,9898121n
teastore-webui-5895447bdf-b5g6p,1623079714.9559457,2021-06-07T15:27:46Z,30116099n
teastore-webui-5895447bdf-cbdm2,1623079714.9559457,2021-06-07T15:27:48Z,76753168n
teastore-webui-5895447bdf-cx9bm,1623079714.9559457,2021-06-07T15:27:36Z,18003147n
teastore-webui-5895447bdf-gttjw,1623079714.9559457,2021-06-07T15:27:40Z,17036243n
teastore-webui-5895447bdf-gtzw5,1623079714.9559457,2021-06-07T15:27:43Z,32128100n
teastore-webui-5895447bdf-jg7gz,1623079714.9559457,2021-06-07T15:27:42Z,27429070n
teastore-webui-5895447bdf-p9l9b,1623079714.9559457,2021-06-07T15:27:45Z,19584253n
teastore-webui-5895447bdf-qqblc,1623079714.9559457,2021-06-07T15:27:41Z,25137562n
teastore-webui-5895447bdf-tcdm8,1623079714.9559457,2021-06-07T15:27:48Z,41209947n
teastore-webui-5895447bdf-xbpgl,1623079714.9559457,2021-06-07T15:27:33Z,65327664n
teastore-webui-5895447bdf-xbpgl,1623079714.9559457,2021-06-07T15:27:33Z,65327664n
teastore-auth-cb9754d67-2m5v2,1623079719.9605076,2021-06-07T15:27:47Z,4922245n
teastore-db-97685dd55-nhn99,1623079719.9605076,2021-06-07T15:27:42Z,821938n
teastore-image-6d4545697c-tqqmj,1623079719.9605076,2021-06-07T15:27:37Z,5154574n
teastore-persistence-7478f4bd7b-mcv25,1623079719.9605076,2021-06-07T15:27:42Z,3840493n
teastore-recommender-7d7574595c-fmxqq,1623079719.9605076,2021-06-07T15:27:41Z,6017361n
teastore-registry-676c97dc8b-h25bw,1623079719.9605076,2021-06-07T15:27:44Z,11318640n
teastore-webui-5895447bdf-2tshc,1623079719.9605076,2021-06-07T15:27:37Z,9898121n
teastore-webui-5895447bdf-b5g6p,1623079719.9605076,2021-06-07T15:27:46Z,30116099n
teastore-webui-5895447bdf-cbdm2,1623079719.9605076,2021-06-07T15:27:48Z,76753168n
teastore-webui-5895447bdf-cx9bm,1623079719.9605076,2021-06-07T15:27:36Z,18003147n
teastore-webui-5895447bdf-gttjw,1623079719.9605076,2021-06-07T15:27:40Z,17036243n
teastore-webui-5895447bdf-gtzw5,1623079719.9605076,2021-06-07T15:27:43Z,32128100n
teastore-webui-5895447bdf-jg7gz,1623079719.9605076,2021-06-07T15:27:42Z,27429070n
teastore-webui-5895447bdf-p9l9b,1623079719.9605076,2021-06-07T15:27:45Z,19584253n
teastore-webui-5895447bdf-qqblc,1623079719.9605076,2021-06-07T15:27:41Z,25137562n
