Target Time,Load Intensity,Successful Transactions,Failed Transactions,Dropped Transactions,Avg Response Time,Final Batch Dispatch Time,09.06.2021;10:49:57042
233.5,738.0,733,0,0,0.012,233.491
234.5,727.0,728,0,0,0.008,234.495
235.5,716.0,711,0,0,0.009,235.488
236.5,705.0,710,0,0,0.01,236.492
237.5,694.0,690,0,0,0.009,237.497
238.5,683.0,692,0,0,0.008,238.5
239.5,672.0,649,0,0,0.008,239.499
240.5,661.0,677,0,0,0.031,240.488
241.5,650.0,650,0,0,0.008,241.492
242.5,638.0,643,0,0,0.008,242.487
243.5,627.0,625,0,0,0.008,243.491
244.5,616.0,620,0,0,0.009,244.499
245.5,605.0,601,0,0,0.008,245.494
246.5,594.0,597,0,0,0.011,246.495
247.5,583.0,582,0,0,0.008,247.494
248.5,572.0,572,0,0,0.008,248.496
249.5,561.0,561,0,0,0.009,249.5
250.5,550.0,542,0,0,0.011,250.488
251.5,538.0,541,0,0,0.009,251.491
252.5,527.0,532,0,0,0.009,252.496
253.5,516.0,518,0,0,0.008,253.499
254.5,505.0,489,0,0,0.008,254.487
255.5,494.0,509,0,0,0.011,255.495
256.5,483.0,482,0,0,0.008,256.492
257.5,472.0,473,0,0,0.008,257.496
258.5,461.0,453,0,0,0.008,258.486
259.5,450.0,458,0,0,0.008,259.499
260.5,438.0,435,0,0,0.008,260.491
261.5,427.0,416,0,0,0.015,261.492
262.5,416.0,403,0,0,0.01,262.487
263.5,405.0,395,0,0,0.011,263.496
264.5,394.0,384,0,0,0.009,264.502
265.5,383.0,379,0,0,0.009,265.5
266.5,372.0,382,1,0,0.157,266.501
267.5,361.0,373,3,0,0.209,267.496
268.5,350.0,360,4,0,0.175,268.498
269.5,338.0,343,1,0,0.036,269.505
270.5,327.0,328,0,0,0.031,270.496
271.5,316.0,304,0,0,0.012,271.498
272.5,305.0,321,0,0,0.045,272.496
273.5,294.0,294,0,0,0.01,273.497
274.5,283.0,280,0,0,0.01,274.492
275.5,272.0,270,0,0,0.01,275.491
276.5,261.0,260,0,0,0.01,276.489
277.5,250.0,255,0,0,0.01,277.488
278.5,238.0,236,0,0,0.011,278.494
279.5,227.0,231,0,0,0.01,279.497
280.5,216.0,212,0,0,0.011,280.494
281.5,205.0,205,0,0,0.01,281.498
282.5,194.0,196,0,0,0.009,282.508
283.5,183.0,184,0,0,0.009,283.498
284.5,172.0,173,0,0,0.009,284.494
285.5,161.0,160,0,0,0.009,285.496
286.5,150.0,149,0,0,0.01,286.492
287.5,138.0,135,0,0,0.01,287.491
288.5,127.0,130,0,0,0.015,288.491
289.5,116.0,116,0,0,0.01,289.493
290.5,105.0,107,0,0,0.011,290.5
291.5,94.0,94,0,0,0.012,291.497
292.5,83.0,82,0,0,0.01,292.496
293.5,72.0,71,0,0,0.011,293.491
294.5,61.0,62,0,0,0.011,294.495
295.5,50.0,49,0,0,0.01,295.492
296.5,38.0,39,0,0,0.01,296.466
297.5,27.0,28,0,0,0.012,297.496
298.5,16.0,16,0,0,0.016,298.464
299.5,5.0,5,0,0,0.015,299.479
